Game,League,League_Week,Event ID,Date,Team A,Score,Team B
Football League,Italy,Week 6,#486833,02/11/2024 17:21,LEC,2 : 0,PAR
Football League,Italy,Week 6,#486834,02/11/2024 17:21,JUV,3 : 1,ATA
Football League,Italy,Week 6,#486835,02/11/2024 17:21,MIL,3 : 2,TOR
Football League,Italy,Week 6,#486836,02/11/2024 17:21,UDI,1 : 0,EMP
Football League,Italy,Week 6,#486837,02/11/2024 17:21,LAZ,2 : 0,GEN
Football League,Italy,Week 6,#486838,02/11/2024 17:21,FIO,3 : 0,BOL
Football League,Italy,Week 6,#486839,02/11/2024 17:21,INT,0 : 0,ROM
Football League,Italy,Week 6,#486840,02/11/2024 17:21,CAG,0 : 3,VEN
Football League,Italy,Week 5,#486821,02/11/2024 17:18,EMP,0 : 3,JUV
Football League,Italy,Week 5,#486822,02/11/2024 17:18,ATA,3 : 0,TOR
Football League,Italy,Week 5,#486823,02/11/2024 17:18,COM,0 : 1,LEC
Football League,Italy,Week 5,#486824,02/11/2024 17:18,PAR,1 : 2,MIL
Football League,Italy,Week 5,#486825,02/11/2024 17:18,VEN,1 : 4,UDI
Football League,Italy,Week 5,#486826,02/11/2024 17:18,ROM,1 : 0,NAP
Football League,Italy,Week 5,#486827,02/11/2024 17:18,INT,0 : 1,FIO
Football League,Italy,Week 5,#486828,02/11/2024 17:18,MNZ,1 : 2,VER
Football League,Italy,Week 5,#486829,02/11/2024 17:18,BOL,0 : 1,LAZ
Football League,Italy,Week 5,#486830,02/11/2024 17:18,GEN,3 : 2,CAG
Football League,Italy,Week 4,#486811,02/11/2024 17:15,VER,1 : 3,ROM
Football League,Italy,Week 4,#486812,02/11/2024 17:15,TOR,1 : 0,EMP
Football League,Italy,Week 4,#486813,02/11/2024 17:15,ATA,2 : 0,PAR
Football League,Italy,Week 4,#486814,02/11/2024 17:15,FIO,0 : 0,LAZ
Football League,Italy,Week 4,#486815,02/11/2024 17:15,LEC,5 : 1,MNZ
Football League,Italy,Week 4,#486816,02/11/2024 17:15,NAP,1 : 2,INT
Football League,Italy,Week 4,#486817,02/11/2024 17:15,JUV,4 : 2,VEN
Football League,Italy,Week 4,#486818,02/11/2024 17:15,UDI,1 : 0,GEN
Football League,Italy,Week 4,#486819,02/11/2024 17:15,CAG,2 : 0,BOL
Football League,Italy,Week 4,#486820,02/11/2024 17:15,MIL,2 : 0,COM
Football League,Italy,Week 3,#486801,02/11/2024 17:12,NAP,0 : 0,FIO
Football League,Italy,Week 3,#486802,02/11/2024 17:12,GEN,1 : 0,JUV
Football League,Italy,Week 3,#486803,02/11/2024 17:12,BOL,2 : 2,UDI
Football League,Italy,Week 3,#486804,02/11/2024 17:12,COM,0 : 2,ATA
Football League,Italy,Week 3,#486805,02/11/2024 17:12,LAZ,1 : 0,CAG
Football League,Italy,Week 3,#486806,02/11/2024 17:12,ROM,1 : 0,LEC
Football League,Italy,Week 3,#486807,02/11/2024 17:12,VEN,1 : 1,TOR
Football League,Italy,Week 3,#486808,02/11/2024 17:12,MNZ,3 : 2,MIL
Football League,Italy,Week 3,#486809,02/11/2024 17:12,EMP,1 : 3,PAR
Football League,Italy,Week 3,#486810,02/11/2024 17:12,INT,3 : 1,VER
Football League,Italy,Week 2,#486791,02/11/2024 17:09,PAR,2 : 0,VEN
Football League,Italy,Week 2,#486792,02/11/2024 17:09,EMP,0 : 0,COM
Football League,Italy,Week 2,#486793,02/11/2024 17:09,VER,1 : 0,NAP
Football League,Italy,Week 2,#486794,02/11/2024 17:09,MIL,2 : 3,ROM
Football League,Italy,Week 2,#486795,02/11/2024 17:09,ATA,0 : 0,MNZ
Football League,Italy,Week 2,#486796,02/11/2024 17:09,LEC,0 : 1,INT
Football League,Italy,Week 2,#486797,02/11/2024 17:09,TOR,2 : 1,GEN
Football League,Italy,Week 2,#486798,02/11/2024 17:09,JUV,1 : 0,BOL
Football League,Italy,Week 2,#486799,02/11/2024 17:09,FIO,0 : 2,CAG
Football League,Italy,Week 2,#486800,02/11/2024 17:09,UDI,1 : 0,LAZ
Football League,Italy,Week 1,#486781,02/11/2024 17:06,NAP,3 : 3,LEC
Football League,Italy,Week 1,#486782,02/11/2024 17:06,ROM,2 : 1,ATA
Football League,Italy,Week 1,#486783,02/11/2024 17:06,MNZ,5 : 1,EMP
Football League,Italy,Week 1,#486784,02/11/2024 17:06,VER,2 : 0,FIO
Football League,Italy,Week 1,#486785,02/11/2024 17:06,LAZ,0 : 3,JUV
Football League,Italy,Week 1,#486786,02/11/2024 17:06,INT,2 : 4,MIL
Football League,Italy,Week 1,#486787,02/11/2024 17:06,BOL,1 : 0,TOR
Football League,Italy,Week 1,#486788,02/11/2024 17:06,CAG,2 : 2,UDI
Football League,Italy,Week 1,#486789,02/11/2024 17:06,VEN,1 : 1,COM
Football League,Italy,Week 1,#486790,02/11/2024 17:06,GEN,0 : 0,PAR
Football League,Italy,Week 38,#486771,02/11/2024 17:03,MNZ,1 : 1,ROM
Football League,Italy,Week 38,#486772,02/11/2024 17:03,VER,0 : 0,INT
Football League,Italy,Week 38,#486773,02/11/2024 17:03,PAR,1 : 5,COM
Football League,Italy,Week 38,#486774,02/11/2024 17:03,JUV,2 : 1,NAP
Football League,Italy,Week 38,#486775,02/11/2024 17:03,GEN,3 : 1,MIL
Football League,Italy,Week 38,#486776,02/11/2024 17:03,FIO,1 : 2,TOR
Football League,Italy,Week 38,#486777,02/11/2024 17:03,UDI,2 : 0,ATA
Football League,Italy,Week 38,#486778,02/11/2024 17:03,BOL,0 : 4,LEC
Football League,Italy,Week 38,#486779,02/11/2024 17:03,CAG,0 : 0,EMP
Football League,Italy,Week 38,#486780,02/11/2024 17:03,VEN,3 : 1,LAZ
Football League,Italy,Week 37,#486761,02/11/2024 17:00,NAP,3 : 1,FIO
Football League,Italy,Week 37,#486762,02/11/2024 17:00,INT,2 : 0,ATA
Football League,Italy,Week 37,#486763,02/11/2024 17:00,ROM,0 : 0,JUV
Football League,Italy,Week 37,#486764,02/11/2024 17:00,COM,2 : 0,CAG
Football League,Italy,Week 37,#486765,02/11/2024 17:00,MNZ,1 : 0,BOL
Football League,Italy,Week 37,#486766,02/11/2024 17:00,LAZ,1 : 0,UDI
Football League,Italy,Week 37,#486767,02/11/2024 17:00,EMP,0 : 1,VER
Football League,Italy,Week 37,#486768,02/11/2024 17:00,TOR,2 : 0,VEN
Football League,Italy,Week 37,#486769,02/11/2024 17:00,MIL,1 : 1,PAR
Football League,Italy,Week 37,#486770,02/11/2024 17:00,LEC,0 : 0,GEN
Football League,Italy,Week 36,#486751,02/11/2024 16:57,PAR,0 : 0,LEC
Football League,Italy,Week 36,#486752,02/11/2024 16:57,CAG,0 : 0,MIL
Football League,Italy,Week 36,#486753,02/11/2024 16:57,INT,3 : 0,LAZ
Football League,Italy,Week 36,#486754,02/11/2024 16:57,JUV,0 : 1,MNZ
Football League,Italy,Week 36,#486755,02/11/2024 16:57,VER,1 : 5,COM
Football League,Italy,Week 36,#486756,02/11/2024 16:57,ATA,5 : 0,EMP
Football League,Italy,Week 36,#486757,02/11/2024 16:57,VEN,1 : 3,NAP
Football League,Italy,Week 36,#486758,02/11/2024 16:57,BOL,0 : 0,GEN
Football League,Italy,Week 36,#486759,02/11/2024 16:57,FIO,2 : 2,ROM
Football League,Italy,Week 36,#486760,02/11/2024 16:57,UDI,1 : 2,TOR
Football League,Italy,Week 35,#486741,02/11/2024 16:54,LEC,2 : 1,CAG
Football League,Italy,Week 35,#486742,02/11/2024 16:54,MNZ,0 : 1,FIO
Football League,Italy,Week 35,#486743,02/11/2024 16:54,TOR,0 : 3,INT
Football League,Italy,Week 35,#486744,02/11/2024 16:54,MIL,3 : 0,VER
Football League,Italy,Week 35,#486745,02/11/2024 16:54,EMP,3 : 2,LAZ
Football League,Italy,Week 35,#486746,02/11/2024 16:54,GEN,0 : 2,PAR
Football League,Italy,Week 35,#486747,02/11/2024 16:54,NAP,3 : 0,UDI
Football League,Italy,Week 35,#486748,02/11/2024 16:54,COM,1 : 0,ATA
Football League,Italy,Week 35,#486749,02/11/2024 16:54,JUV,2 : 1,BOL
Football League,Italy,Week 35,#486750,02/11/2024 16:54,ROM,1 : 2,VEN
Football League,Italy,Week 34,#486731,02/11/2024 16:51,INT,4 : 0,NAP
Football League,Italy,Week 34,#486732,02/11/2024 16:51,VEN,0 : 0,MNZ
Football League,Italy,Week 34,#486733,02/11/2024 16:51,BOL,1 : 1,PAR
Football League,Italy,Week 34,#486734,02/11/2024 16:51,LAZ,2 : 0,COM
Football League,Italy,Week 34,#486735,02/11/2024 16:51,UDI,1 : 3,ROM
Football League,Italy,Week 34,#486736,02/11/2024 16:51,EMP,1 : 0,TOR
Football League,Italy,Week 34,#486737,02/11/2024 16:51,VER,2 : 1,LEC
Football League,Italy,Week 34,#486738,02/11/2024 16:51,FIO,2 : 3,JUV
Football League,Italy,Week 34,#486739,02/11/2024 16:51,CAG,4 : 0,GEN
Football League,Italy,Week 34,#486740,02/11/2024 16:51,ATA,3 : 0,MIL
Football League,Italy,Week 33,#486721,02/11/2024 16:48,GEN,0 : 4,VER
Football League,Italy,Week 33,#486722,02/11/2024 16:48,JUV,4 : 1,VEN
Football League,Italy,Week 33,#486723,02/11/2024 16:48,PAR,1 : 1,CAG
Football League,Italy,Week 33,#486724,02/11/2024 16:48,LEC,2 : 1,ATA
Football League,Italy,Week 33,#486725,02/11/2024 16:48,COM,0 : 1,TOR
Football League,Italy,Week 33,#486726,02/11/2024 16:48,NAP,4 : 0,EMP
Football League,Italy,Week 33,#486727,02/11/2024 16:48,ROM,0 : 1,INT
Football League,Italy,Week 33,#486728,02/11/2024 16:48,FIO,1 : 0,BOL
Football League,Italy,Week 33,#486729,02/11/2024 16:48,MNZ,1 : 0,UDI
Football League,Italy,Week 33,#486730,02/11/2024 16:48,MIL,2 : 0,LAZ
Football League,Italy,Week 32,#486711,02/11/2024 16:45,VER,0 : 5,PAR
Football League,Italy,Week 32,#486712,02/11/2024 16:45,LAZ,1 : 3,LEC
Football League,Italy,Week 32,#486713,02/11/2024 16:45,VEN,5 : 1,FIO
Football League,Italy,Week 32,#486714,02/11/2024 16:45,INT,1 : 2,MNZ
Football League,Italy,Week 32,#486715,02/11/2024 16:45,BOL,1 : 0,CAG
Football League,Italy,Week 32,#486716,02/11/2024 16:45,TOR,0 : 0,MIL
Football League,Italy,Week 32,#486717,02/11/2024 16:45,COM,0 : 1,NAP
Football League,Italy,Week 32,#486718,02/11/2024 16:45,EMP,0 : 1,ROM
Football League,Italy,Week 32,#486719,02/11/2024 16:45,UDI,1 : 2,JUV
Football League,Italy,Week 32,#486720,02/11/2024 16:45,ATA,4 : 1,GEN
Football League,Italy,Week 31,#486701,02/11/2024 16:42,MNZ,0 : 1,EMP
Football League,Italy,Week 31,#486702,02/11/2024 16:42,MIL,4 : 0,NAP
Football League,Italy,Week 31,#486703,02/11/2024 16:42,FIO,2 : 1,UDI
Football League,Italy,Week 31,#486704,02/11/2024 16:42,VEN,1 : 0,BOL
Football League,Italy,Week 31,#486705,02/11/2024 16:42,JUV,1 : 1,INT
Football League,Italy,Week 31,#486706,02/11/2024 16:42,CAG,1 : 1,VER
Football League,Italy,Week 31,#486707,02/11/2024 16:42,GEN,0 : 1,LAZ
Football League,Italy,Week 31,#486708,02/11/2024 16:42,ROM,2 : 0,COM
Football League,Italy,Week 31,#486709,02/11/2024 16:42,PAR,1 : 3,ATA
Football League,Italy,Week 31,#486710,02/11/2024 16:42,LEC,0 : 0,TOR
Football League,Italy,Week 30,#486691,02/11/2024 16:39,MIL,0 : 0,ROM
Football League,Italy,Week 30,#486692,02/11/2024 16:39,INT,1 : 1,FIO
Football League,Italy,Week 30,#486693,02/11/2024 16:39,EMP,3 : 2,JUV
Football League,Italy,Week 30,#486694,02/11/2024 16:39,NAP,4 : 0,LEC
Football League,Italy,Week 30,#486695,02/11/2024 16:39,UDI,0 : 5,VEN
Football League,Italy,Week 30,#486696,02/11/2024 16:39,BOL,5 : 1,VER
Football League,Italy,Week 30,#486697,02/11/2024 16:39,ATA,6 : 0,CAG
Football League,Italy,Week 30,#486698,02/11/2024 16:39,TOR,0 : 2,GEN
Football League,Italy,Week 30,#486699,02/11/2024 16:39,COM,2 : 1,MNZ
Football League,Italy,Week 30,#486700,02/11/2024 16:39,LAZ,5 : 0,PAR
Football League,Italy,Week 29,#486681,02/11/2024 16:36,GEN,1 : 3,NAP
Football League,Italy,Week 29,#486682,02/11/2024 16:36,VER,0 : 0,ATA
Football League,Italy,Week 29,#486683,02/11/2024 16:36,VEN,1 : 3,INT
Football League,Italy,Week 29,#486684,02/11/2024 16:36,LEC,0 : 1,ROM
Football League,Italy,Week 29,#486685,02/11/2024 16:36,MNZ,1 : 0,MIL
Football League,Italy,Week 29,#486686,02/11/2024 16:36,UDI,2 : 1,BOL
Football League,Italy,Week 29,#486687,02/11/2024 16:36,JUV,2 : 0,COM
Football League,Italy,Week 29,#486688,02/11/2024 16:36,CAG,0 : 1,LAZ
Football League,Italy,Week 29,#486689,02/11/2024 16:36,PAR,3 : 2,TOR
Football League,Italy,Week 29,#486690,02/11/2024 16:36,FIO,1 : 1,EMP
Football League,Italy,Week 28,#486671,02/11/2024 16:33,INT,4 : 2,UDI
Football League,Italy,Week 28,#486672,02/11/2024 16:33,BOL,0 : 2,ATA
Football League,Italy,Week 28,#486673,02/11/2024 16:33,LEC,0 : 0,MNZ
Football League,Italy,Week 28,#486674,02/11/2024 16:33,ROM,1 : 0,GEN
Football League,Italy,Week 28,#486675,02/11/2024 16:33,EMP,2 : 0,VEN
Football League,Italy,Week 28,#486676,02/11/2024 16:33,MIL,1 : 1,JUV
Football League,Italy,Week 28,#486677,02/11/2024 16:33,LAZ,0 : 0,VER
Football League,Italy,Week 28,#486678,02/11/2024 16:33,NAP,4 : 0,PAR
Football League,Italy,Week 28,#486679,02/11/2024 16:33,COM,1 : 1,FIO
Football League,Italy,Week 28,#486680,02/11/2024 16:33,TOR,3 : 2,CAG
Football League,Italy,Week 27,#486661,02/11/2024 16:30,CAG,1 : 1,NAP
Football League,Italy,Week 27,#486662,02/11/2024 16:30,GEN,0 : 0,MNZ
Football League,Italy,Week 27,#486663,02/11/2024 16:30,PAR,0 : 4,ROM
Football League,Italy,Week 27,#486664,02/11/2024 16:30,ATA,2 : 1,LAZ
Football League,Italy,Week 27,#486665,02/11/2024 16:30,JUV,2 : 0,LEC
Football League,Italy,Week 27,#486666,02/11/2024 16:30,VER,1 : 2,TOR
Football League,Italy,Week 27,#486667,02/11/2024 16:30,INT,1 : 3,BOL
Football League,Italy,Week 27,#486668,02/11/2024 16:30,UDI,1 : 2,EMP
Football League,Italy,Week 27,#486669,02/11/2024 16:30,VEN,0 : 2,COM
Football League,Italy,Week 27,#486670,02/11/2024 16:30,FIO,2 : 3,MIL
Football League,Italy,Week 26,#486651,02/11/2024 16:27,BOL,0 : 1,LAZ
Football League,Italy,Week 26,#486652,02/11/2024 16:27,MIL,0 : 1,VEN
Football League,Italy,Week 26,#486653,02/11/2024 16:27,COM,4 : 1,UDI
Football League,Italy,Week 26,#486654,02/11/2024 16:27,EMP,3 : 1,INT
Football League,Italy,Week 26,#486655,02/11/2024 16:27,LEC,2 : 2,FIO
Football League,Italy,Week 26,#486656,02/11/2024 16:27,MNZ,1 : 1,PAR
Football League,Italy,Week 26,#486657,02/11/2024 16:27,GEN,0 : 0,JUV
Football League,Italy,Week 26,#486658,02/11/2024 16:27,TOR,0 : 2,ATA
Football League,Italy,Week 26,#486659,02/11/2024 16:27,ROM,3 : 0,CAG
Football League,Italy,Week 26,#486660,02/11/2024 16:27,NAP,2 : 0,VER
Football League,Italy,Week 25,#486641,02/11/2024 16:24,EMP,1 : 4,BOL
Football League,Italy,Week 25,#486642,02/11/2024 16:24,LAZ,1 : 1,TOR
Football League,Italy,Week 25,#486643,02/11/2024 16:24,CAG,2 : 1,MNZ
Football League,Italy,Week 25,#486644,02/11/2024 16:24,VER,0 : 2,ROM
Football League,Italy,Week 25,#486645,02/11/2024 16:24,FIO,2 : 0,GEN
Football League,Italy,Week 25,#486646,02/11/2024 16:24,UDI,1 : 1,MIL
Football League,Italy,Week 25,#486647,02/11/2024 16:24,PAR,0 : 3,JUV
Football League,Italy,Week 25,#486648,02/11/2024 16:24,VEN,1 : 3,LEC
Football League,Italy,Week 25,#486649,02/11/2024 16:24,INT,2 : 1,COM
Football League,Italy,Week 25,#486650,02/11/2024 16:24,ATA,5 : 1,NAP
Football League,Italy,Week 24,#486631,02/11/2024 16:21,NAP,1 : 1,LAZ
Football League,Italy,Week 24,#486632,02/11/2024 16:21,GEN,2 : 2,VEN
Football League,Italy,Week 24,#486633,02/11/2024 16:21,MNZ,2 : 0,VER
Football League,Italy,Week 24,#486634,02/11/2024 16:21,MIL,2 : 2,INT
Football League,Italy,Week 24,#486635,02/11/2024 16:21,ROM,0 : 3,ATA
Football League,Italy,Week 24,#486636,02/11/2024 16:21,JUV,5 : 0,CAG
Football League,Italy,Week 24,#486637,02/11/2024 16:21,PAR,4 : 2,FIO
Football League,Italy,Week 24,#486638,02/11/2024 16:21,COM,0 : 1,EMP
Football League,Italy,Week 24,#486639,02/11/2024 16:21,LEC,2 : 1,UDI
Football League,Italy,Week 24,#486640,02/11/2024 16:21,BOL,2 : 1,TOR
Football League,Italy,Week 23,#486621,02/11/2024 16:18,VER,0 : 2,JUV
Football League,Italy,Week 23,#486622,02/11/2024 16:18,LAZ,3 : 0,ROM
Football League,Italy,Week 23,#486623,02/11/2024 16:18,VEN,1 : 1,PAR
Football League,Italy,Week 23,#486624,02/11/2024 16:18,ATA,4 : 0,MNZ
Football League,Italy,Week 23,#486625,02/11/2024 16:18,EMP,0 : 1,MIL
Football League,Italy,Week 23,#486626,02/11/2024 16:18,INT,4 : 0,LEC
Football League,Italy,Week 23,#486627,02/11/2024 16:18,CAG,1 : 3,FIO
Football League,Italy,Week 23,#486628,02/11/2024 16:18,UDI,1 : 0,GEN
Football League,Italy,Week 23,#486629,02/11/2024 16:18,COM,2 : 2,BOL
Football League,Italy,Week 23,#486630,02/11/2024 16:18,TOR,1 : 3,NAP
Football League,Italy,Week 22,#486611,02/11/2024 16:15,ROM,1 : 0,TOR
Football League,Italy,Week 22,#486612,02/11/2024 16:15,CAG,1 : 2,VEN
Football League,Italy,Week 22,#486613,02/11/2024 16:15,PAR,2 : 2,UDI
Football League,Italy,Week 22,#486614,02/11/2024 16:15,MIL,4 : 1,COM
Football League,Italy,Week 22,#486615,02/11/2024 16:15,BOL,0 : 1,NAP
Football League,Italy,Week 22,#486616,02/11/2024 16:15,FIO,2 : 0,VER
Football League,Italy,Week 22,#486617,02/11/2024 16:15,MNZ,1 : 3,LAZ
Football League,Italy,Week 22,#486618,02/11/2024 16:15,GEN,1 : 0,INT
Football League,Italy,Week 22,#486619,02/11/2024 16:15,LEC,0 : 1,EMP
Football League,Italy,Week 22,#486620,02/11/2024 16:15,JUV,2 : 1,ATA
Football League,Italy,Week 21,#486601,02/11/2024 16:12,INT,1 : 0,PAR
Football League,Italy,Week 21,#486602,02/11/2024 16:12,ATA,0 : 1,FIO
Football League,Italy,Week 21,#486603,02/11/2024 16:12,COM,1 : 1,LEC
Football League,Italy,Week 21,#486604,02/11/2024 16:12,VER,2 : 1,VEN
Football League,Italy,Week 21,#486605,02/11/2024 16:12,TOR,1 : 1,MNZ
Football League,Italy,Week 21,#486606,02/11/2024 16:12,UDI,1 : 0,CAG
Football League,Italy,Week 21,#486607,02/11/2024 16:12,EMP,1 : 0,GEN
Football League,Italy,Week 21,#486608,02/11/2024 16:12,NAP,1 : 1,ROM
Football League,Italy,Week 21,#486609,02/11/2024 16:12,LAZ,1 : 3,JUV
Football League,Italy,Week 21,#486610,02/11/2024 16:12,MIL,1 : 0,BOL
Football League,Italy,Week 20,#486591,02/11/2024 16:09,GEN,1 : 0,COM
Football League,Italy,Week 20,#486592,02/11/2024 16:09,MNZ,0 : 2,NAP
Football League,Italy,Week 20,#486593,02/11/2024 16:09,BOL,1 : 0,ROM
Football League,Italy,Week 20,#486594,02/11/2024 16:09,CAG,1 : 3,INT
Football League,Italy,Week 20,#486595,02/11/2024 16:09,LEC,2 : 1,MIL
Football League,Italy,Week 20,#486596,02/11/2024 16:09,VER,1 : 3,UDI
Football League,Italy,Week 20,#486597,02/11/2024 16:09,FIO,2 : 3,LAZ
Football League,Italy,Week 20,#486598,02/11/2024 16:09,PAR,4 : 1,EMP
Football League,Italy,Week 20,#486599,02/11/2024 16:09,JUV,1 : 1,TOR
Football League,Italy,Week 20,#486600,02/11/2024 16:09,VEN,1 : 1,ATA
Football League,Italy,Week 19,#486581,02/11/2024 16:06,LAZ,1 : 1,VEN
Football League,Italy,Week 19,#486582,02/11/2024 16:06,LEC,0 : 2,BOL
Football League,Italy,Week 19,#486583,02/11/2024 16:06,TOR,1 : 2,FIO
Football League,Italy,Week 19,#486584,02/11/2024 16:06,MIL,3 : 1,GEN
Football League,Italy,Week 19,#486585,02/11/2024 16:06,NAP,1 : 1,JUV
Football League,Italy,Week 19,#486586,02/11/2024 16:06,INT,1 : 1,VER
Football League,Italy,Week 19,#486587,02/11/2024 16:06,COM,1 : 1,PAR
Football League,Italy,Week 19,#486588,02/11/2024 16:06,ROM,3 : 0,MNZ
Football League,Italy,Week 19,#486589,02/11/2024 16:06,EMP,6 : 0,CAG
Football League,Italy,Week 19,#486590,02/11/2024 16:06,ATA,3 : 1,UDI
Football League,Italy,Week 18,#486571,02/11/2024 16:03,BOL,1 : 0,MNZ
Football League,Italy,Week 18,#486572,02/11/2024 16:03,CAG,0 : 0,COM
Football League,Italy,Week 18,#486573,02/11/2024 16:03,FIO,2 : 0,NAP
Football League,Italy,Week 18,#486574,02/11/2024 16:03,GEN,0 : 3,LEC
Football League,Italy,Week 18,#486575,02/11/2024 16:03,ATA,1 : 2,INT
Football League,Italy,Week 18,#486576,02/11/2024 16:03,PAR,1 : 2,MIL
Football League,Italy,Week 18,#486577,02/11/2024 16:03,VER,0 : 1,EMP
Football League,Italy,Week 18,#486578,02/11/2024 16:03,UDI,1 : 0,LAZ
Football League,Italy,Week 18,#486579,02/11/2024 16:03,VEN,0 : 2,TOR
Football League,Italy,Week 18,#486580,02/11/2024 16:03,JUV,1 : 2,ROM
Football League,Italy,Week 17,#486561,02/11/2024 16:00,GEN,1 : 1,BOL
Football League,Italy,Week 17,#486562,02/11/2024 16:00,TOR,0 : 1,UDI
Football League,Italy,Week 17,#486563,02/11/2024 16:00,EMP,1 : 3,ATA
Football League,Italy,Week 17,#486564,02/11/2024 16:00,MIL,1 : 0,CAG
Football League,Italy,Week 17,#486565,02/11/2024 16:00,MNZ,4 : 1,JUV
Football League,Italy,Week 17,#486566,02/11/2024 16:00,LAZ,2 : 2,INT
Football League,Italy,Week 17,#486567,02/11/2024 16:00,COM,0 : 0,VER
Football League,Italy,Week 17,#486568,02/11/2024 16:00,LEC,5 : 0,PAR
Football League,Italy,Week 17,#486569,02/11/2024 16:00,ROM,2 : 0,FIO
Football League,Italy,Week 17,#486570,02/11/2024 16:00,NAP,1 : 1,VEN
Football League,Italy,Week 16,#486551,02/11/2024 15:57,PAR,3 : 0,GEN
Football League,Italy,Week 16,#486552,02/11/2024 15:57,INT,0 : 2,TOR
Football League,Italy,Week 16,#486553,02/11/2024 15:57,LAZ,0 : 1,EMP
Football League,Italy,Week 16,#486554,02/11/2024 15:57,ATA,0 : 0,COM
Football League,Italy,Week 16,#486555,02/11/2024 15:57,VEN,1 : 2,ROM
Football League,Italy,Week 16,#486556,02/11/2024 15:57,VER,0 : 3,MIL
Football League,Italy,Week 16,#486557,02/11/2024 15:57,FIO,1 : 0,MNZ
Football League,Italy,Week 16,#486558,02/11/2024 15:57,UDI,0 : 1,NAP
Football League,Italy,Week 16,#486559,02/11/2024 15:57,BOL,0 : 1,JUV
Football League,Italy,Week 16,#486560,02/11/2024 15:57,CAG,0 : 3,LEC
Football League,Italy,Week 15,#486541,02/11/2024 15:54,TOR,2 : 1,EMP
Football League,Italy,Week 15,#486542,02/11/2024 15:54,JUV,2 : 0,FIO
